label,youtube_id,time_start,time_end,split
tasting wine,t0GRMtztDqU,63,73,validate
skiing mono,t0QhQhir2UI,1,11,validate
steer roping,t0StVVI5O18,8,18,validate
waving hand,t0TEJUnjadE,41,51,validate
tie dying,t0mLvChOgmk,47,57,validate
dumpster diving,t0qisXV0BGw,151,161,validate
playing hand clapping games,t13Y6OSvIYg,0,10,validate
playing chess,t18X6f3Nnzo,230,240,validate
baby waking up,t1AUnmviCVs,71,81,validate
pinching,t1K6Pia0sS0,14,24,validate
putting on shoes,t1MXansbY5s,13,23,validate
ripping paper,t1g2cev7FCg,0,10,validate
abseiling,t1w9vTiLHbQ,43,53,validate
baby waking up,t1zEad6TZPo,0,10,validate
making sushi,t1zstqQ1sPg,3,13,validate
steer roping,t263ausum-0,2,12,validate
playing tennis,t2P61Edp9bY,0,10,validate
clay pottery making,t2R2JVsp7DA,56,66,validate
steer roping,t2YHRJKStsU,3,13,validate
chiseling stone,t2ndXxZgNEw,9,19,validate
climbing ladder,t2pIDQGBiHI,9,19,validate
lock picking,t2rpvEK3dm8,0,10,validate
tasting wine,t2yC629YMwM,462,472,validate
folding napkins,t33Ef8_rMhM,0,10,validate
baby waking up,t39y-UsSY9E,0,10,validate
climbing tree,t3_UYvz8rdg,207,217,validate
pushing car,t3cfJzzslCE,0,10,validate
hula hooping,t3ep0FaUgdE,17,27,validate
shaving head,t3wIZr10dqQ,95,105,validate
contact juggling,t49TUhcCTRY,295,305,validate
using a power drill,t4YUuSMV16k,42,52,validate
popping balloons,t4auiI7dB9k,86,96,validate
tasting wine,t4uUGwtfU6Q,101,111,validate
running on treadmill,t5GEQQbauVA,22,32,validate
sled dog racing,t5XAZbS5r_Q,14,24,validate
playing violin,t5_HvClkFS4,25,35,validate
laying bricks,t5oISUZRFSk,109,119,validate
tying bow tie,t5pidRlVayY,17,27,validate
wood burning (art),t5tTjSpLw1s,79,89,validate
eating burger,t6GzakGtJQ0,134,144,validate
swimming breast stroke,t6M0BPNntXM,23,33,validate
swimming breast stroke,t6Ny1kl7Mxs,0,10,validate
counting money,t6Sgkosq7-o,11,21,validate
folding clothes,t6VgDsLS7PE,20,30,validate
counting money,t6mRWvTEdAY,32,42,validate
using circular saw,t6mTRX9aCC0,26,36,validate
photobombing,t6yNQk_R8G0,4,14,validate
cutting pineapple,t74X_xyu3X4,118,128,validate
drooling,t75lF2Vyoy8,19,29,validate
chopping meat,t76H8xxGqd8,84,94,validate
lifting hat,t76ppIRsNQY,3,13,validate
massaging legs,t7U6JG_Yo5Q,0,10,validate
hand washing clothes,t7YSwvhr10A,41,51,validate
cutting pineapple,t7jGetH9-vY,98,108,validate
sticking tongue out,t7oOfi6OYsA,3,13,validate
using a paint roller,t7zPF4fVHwQ,9,19,validate
cutting orange,t8cX-wtnhA8,16,26,validate
roasting pig,t8gOP8H79fc,84,94,validate
washing hair,t8pB5eo9Xps,25,35,validate
pumping fist,t8yZhaq92Xs,4,14,validate
clam digging,t90iNsN4a8g,217,227,validate
sticking tongue out,t95t71UjB1k,0,10,validate
using remote controller (not gaming),t99ArOLIuNY,3,13,validate
scrubbing face,t9BWWrtkJqQ,71,81,validate
playing pan pipes,t9IzHKYA5vQ,99,109,validate
using a sledge hammer,t9OE3nxnI2Y,17,27,validate
tasting beer,t9XMTJanZdo,94,104,validate
finger snapping,t9Z72OeBpdk,0,10,validate
playing field hockey,t9_0X1MCKgs,37,47,validate
tossing coin,t9gyyQUjLG8,16,26,validate
trimming shrubs,t9m1ltLXP_E,80,90,validate
clay pottery making,t9t0sxMd3aE,67,77,validate
springboard diving,tA16OISUG3o,11,21,validate
cheerleading,tAN5QbrLs6I,37,47,validate
scrubbing face,tAcaETIGtAw,141,151,validate
huddling,tAj6Yxi7144,135,145,validate
putting on shoes,tAng0h7dJT8,94,104,validate
headbanging,tApd2UUZwcU,24,34,validate
scrambling eggs,tAxSKXXax_g,17,27,validate
laying bricks,tAxSoXP7Iv0,14,24,validate
lifting hat,tB0b74BUoXY,58,68,validate
fixing hair,tB9U_et_W6o,85,95,validate
opening door,tBCB9BYKThE,17,27,validate
shooting goal (soccer),tBIgzy1HnNI,0,10,validate
chiseling wood,tBfZKuagc04,1,11,validate
eating watermelon,tBj98m3lSpg,42,52,validate
playing violin,tBljGMuhk38,2,12,validate
alligator wrestling,tBuwLn1RSMw,443,453,validate
chiseling stone,tCGxMPtq85w,593,603,validate
tasting wine,tCNGXScXcaw,105,115,validate
robot dancing,tCWZwe4KHKE,20,30,validate
repairing puncture,tCY6MSq2Uog,22,32,validate
baby waking up,tCYbUS4aWuw,26,36,validate
lifting hat,tCc1r2zLl0E,17,27,validate
marching,tD-eO9lBYxQ,55,65,validate
base jumping,tD38-voHwwQ,26,36,validate
tasting beer,tD4E6w7fltY,163,173,validate
marriage proposal,tDFeQ678tqY,17,27,validate
using circular saw,tDSlsHW4RNA,9,19,validate
folding clothes,tDcVdGlU380,58,68,validate
running on treadmill,tDfFcHJIonc,0,10,validate
playing netball,tDhTzKhi9GM,189,199,validate
biking through snow,tDmoL6y88rg,605,615,validate
hula hooping,tDoyEFRfL9Y,1,11,validate
drinking shots,tDrZhDDjTGA,0,10,validate
parkour,tDwjFu7ylCA,141,151,validate
yoga,tE8lwI-ixXQ,1,11,validate
stomping grapes,tEF0clCHqLU,0,10,validate
talking on cell phone,tEU3xuzqevY,41,51,validate
using a paint roller,tEi7rodfE68,53,63,validate
ripping paper,tEiXXKJpQTU,142,152,validate
parkour,tEpOgP_-gN0,0,10,validate
cutting pineapple,tErNBGrJxZ4,4,14,validate
blowing glass,tEuhT2L7e80,12,22,validate
sneezing,tEvj1LIOd4U,36,46,validate
chiseling wood,tEvwYAMn80s,308,318,validate
playing field hockey,tFONGU5JoUg,0,10,validate
hand washing clothes,tF_-ZbpbFGM,0,10,validate
bookbinding,tFfDDH403eA,21,31,validate
rock climbing,tFhgE1mk6dc,0,10,validate
using a power drill,tFi1VoGfOkc,107,117,validate
rock scissors paper,tG0CNJt7CoY,62,72,validate
building lego,tG1CrOwHhUQ,752,762,validate
bench pressing,tGBCoJtfRjc,2,12,validate
setting table,tGHn6q_Ujs4,106,116,validate
cosplaying,tGnQSZRRHy4,321,331,validate
lifting hat,tH3YEgSmics,334,344,validate
putting on shoes,tH6sRE8MWhg,44,54,validate
calculating,tH9MbHVzg0c,76,86,validate
massaging legs,tHEwQ96ZkJI,56,66,validate
chiseling stone,tHWFtjvrTEQ,31,41,validate
laying stone,tHiGNX4EvGI,511,521,validate
making a cake,tI2mJ3mzra8,225,235,validate
swimming with sharks,tI9bAIg9ToU,0,10,validate
playing chess,tINdN8qkSYY,98,108,validate
flint knapping,tIP2y56-m2U,251,261,validate
wading through mud,tIZZbuIYFWQ,13,23,validate
springboard diving,tIeddHhJRlE,940,950,validate
rock scissors paper,tIiSDwyxOLs,25,35,validate
sled dog racing,tIjppxJ7uL0,0,10,validate
sneezing,tImnh7-Y3j0,0,10,validate
calculating,tJNjAPa1QA8,757,767,validate
playing hand clapping games,tJ_gcqtmg1s,5,15,validate
bottling,tJrs7FCZPKo,0,10,validate
golf chipping,tK1u3i1oCbg,100,110,validate
repairing puncture,tK3H7ekvNNk,137,147,validate
decorating the christmas tree,tKIpZEF4VjI,132,142,validate
bench pressing,tKKwmklCQgM,9,19,validate
making horseshoes,tKNLBJXk6Fw,20,30,validate
sled dog racing,tKZzteaCpds,63,73,validate
holding snake,tKwcro1sTho,54,64,validate
waxing eyebrows,tKwuaMkDEwE,5,15,validate
contact juggling,tKyqXBjScds,5,15,validate
tasting beer,tL3SYKg1VAs,632,642,validate
base jumping,tLB12qBif7s,0,10,validate
holding snake,tLDKK3R7C30,115,125,validate
driving car,tLUHi9haBVg,0,10,validate
air drumming,tMKaUDlvRc8,2,12,validate
pinching,tMPbSshlFBg,0,10,validate
feeding goats,tMR9FkRQnBU,58,68,validate
hitting baseball,tMWkbvKhq_s,31,41,validate
base jumping,tMcI8KZpRSw,12,22,validate
playing paintball,tMod_GWEmrs,31,41,validate
sneezing,tMtMix-nioo,2,12,validate
applying cream,tN3owp_rDEY,95,105,validate
headbanging,tN6sX00PRkw,6,16,validate
trimming shrubs,tNAV6CkGxzQ,70,80,validate
parkour,tNUTB2RntvM,45,55,validate
eating burger,tNXfvOgufA4,29,39,validate
cosplaying,tNb_aPgR50U,14,24,validate
archaeological excavation,tNd0vOSyM80,159,169,validate
dyeing eyebrows,tNd2F1MahuM,306,316,validate
canoeing or kayaking,tNwFRR22vSI,72,82,validate
pumping fist,tO529kEZdN8,17,27,validate
reading book,tOLK2_mgnEs,38,48,validate
trimming shrubs,tOLrxi4Fbcs,14,24,validate
recording music,tOLu8pRf2Qw,271,281,validate
clam digging,tOYkkiId4cc,210,220,validate
cleaning pool,tObzZzGWJ5w,0,10,validate
tiptoeing,tOck5gOYUkk,2,12,validate
gold panning,tOm9PYNjiz0,173,183,validate
waxing eyebrows,tOrXeIY6-4I,192,202,validate
calculating,tOtRVxmElt4,22,32,validate
using puppets,tP66TIilNCs,1226,1236,validate
putting on shoes,tPGNinD3n2I,27,37,validate
bench pressing,tPLLge9jc3k,3,13,validate
gold panning,tPa8XZil5O4,107,117,validate
tie dying,tPhvfJgQTtM,25,35,validate
making a cake,tPwbOpWzMhE,136,146,validate
using a paint roller,tQ4ARcVdxxQ,411,421,validate
golf putting,tQnQuIpnm8g,13,23,validate
playing pan pipes,tQzOgPFSjHY,9,19,validate
carrying baby,tR4e-6ASyr4,65,75,validate
feeding fish,tR7v7JASZIs,0,10,validate
pinching,tRh6iOwkRnc,33,43,validate
canoeing or kayaking,tRmdKMLqO48,10,20,validate
flipping pancake,tS1-nP1KMHI,1,11,validate
adjusting glasses,tS5koQMAorI,17,27,validate
tasting wine,tSN494Mne7c,67,77,validate
hand washing clothes,tSUXD4mBYxk,53,63,validate
flying kite,tT0dGnAe2m0,32,42,validate
playing chess,tTF7VEUuC2Q,226,236,validate
driving car,tTocTKOPnw4,112,122,validate
chopping meat,tU2AFdh2QJw,0,10,validate
sled dog racing,tUGzhz1D_e0,310,320,validate
tasting wine,tUm6HaT-Hjc,284,294,validate
decorating the christmas tree,tV0aND8jRic,4,14,validate
driving car,tVNVXcXqMck,75,85,validate
playing darts,tVbBs6n3lTE,14,24,validate
building lego,tVbXP2AIDYU,117,127,validate
archaeological excavation,tVfW8KZz22s,107,117,validate
peeling potatoes,tVopEMMVF74,10,20,validate
attending conference,tVusEHi5boI,1041,1051,validate
washing hands,tVxNcO6qR-w,26,36,validate
folding clothes,tVyg-SCYqYQ,238,248,validate
carrying baby,tW2XhHD8gS0,50,60,validate
making sushi,tWR-Y1GyNfs,24,34,validate
using puppets,tWbyLn7CkbM,2229,2239,validate
pinching,tWnGfMfGRp4,42,52,validate
climbing tree,tWoXq8vFYkY,285,295,validate
shaving legs,tX95lsoKHW8,154,164,validate
writing,tXNrl0PXC1M,274,284,validate
catching or throwing frisbee,tXQo-v3YG1g,1,11,validate
playing controller,tX_SmZJKb58,112,122,validate
putting on shoes,tXbQ_HJJg4I,28,38,validate
wading through mud,tXcdDKA9kjs,339,349,validate
assembling computer,tXzQBdKI-EI,508,518,validate
lock picking,tY-jeV2rRR8,33,43,validate
chiseling stone,tY5ye2HoIOs,12,22,validate
holding snake,tY6TSN351sc,180,190,validate
reading newspaper,tZ9xG5aZXww,0,10,validate
mopping floor,tZAD7Zt-s2c,284,294,validate
passing American football (in game),tZRGZn8SMv8,0,10,validate
shooting goal (soccer),tZajJ9bjQ18,223,233,validate
eating burger,tZr791DzQUw,80,90,validate
pushing car,tZwZq9qK2kI,3,13,validate
wood burning (art),t_1ux6N6Guw,131,141,validate
bottling,ta3mAFQ444Y,15,25,validate
tie dying,taFX8HrgDSk,360,370,validate
playing chess,taUNqBcqd-o,0,10,validate
tie dying,taXsBYFiKDI,131,141,validate
pumping fist,taZH2WBy83I,2,12,validate
chiseling stone,taj7mzxv4gw,44,54,validate
whistling,tanYKyJuDt4,0,10,validate
jogging,tat5UFilghM,1,11,validate
tasting wine,tazSxnzfnDw,0,10,validate
parkour,tb3OmPnnt3s,0,10,validate
tagging graffiti,tbCifY9eU38,11,21,validate
abseiling,tbVA33t7pys,59,69,validate
ripping paper,tbk--sZMmew,21,31,validate
shining flashlight,tbksfjn9X2I,0,10,validate
cooking scallops,tbpVuk2YFsE,256,266,validate
chopping meat,tcFssY0apyI,50,60,validate
talking on cell phone,tcHvBtn15FA,14,24,validate
javelin throw,tcO5yypx_4I,3,13,validate
squat,tcQMSuOycj8,7,17,validate
mopping floor,tcUOA6x4O78,1,11,validate
pushing wheelbarrow,tcePYxrO97E,4,14,validate
alligator wrestling,tcfH3DerBzE,20,30,validate
shaving legs,tczQDGf-gts,347,357,validate
weaving basket,td2H-TFWeOs,58,68,validate
scrubbing face,td6JZ55BBRw,166,176,validate
washing hands,tdHNY-gROyA,1,11,validate
cutting pineapple,tdaUT3ua7GM,102,112,validate
talking on cell phone,tdc13Nz_qpM,50,60,validate
assembling bicycle,tdh0Ph4K0cQ,172,182,validate
bottling,tdoa_OZsIJA,12,22,validate
putting on shoes,teZI3mHiuTM,34,44,validate
flipping pancake,teaMwTYuB_c,2,12,validate
washing hair,tedMWf-F3QY,13,23,validate
riding elephant,tefVVmFlGas,220,230,validate
archery,teurinHmCCs,4,14,validate
shooting goal (soccer),tewdCBO8g3E,1,11,validate
parkour,tf81mMTv6aQ,107,117,validate
threading needle,tfE1xravgfo,5,15,validate
tiptoeing,tfEKAFNSGHI,13,23,validate
repairing puncture,tfGveFW0OaA,204,214,validate
sticking tongue out,tfVaZcNIngk,0,10,validate
clam digging,tfa4K_7Hzuk,8,18,validate
opening wine bottle,tg8rwe2ZnCo,0,10,validate
skiing mono,tg9WqTAkSiI,10,20,validate
sneezing,tgCCq_5pXtY,28,38,validate
land sailing,tgE7zfO24xs,69,79,validate
swimming breast stroke,tgNiKY6F4cg,17,27,validate
archery,tgOjQSCCUos,2,12,validate
flint knapping,tgdFMjpC1jo,301,311,validate
playing bass guitar,tgffDVO2UyA,22,32,validate
base jumping,tgr-SqnZ4As,39,49,validate
making sushi,tgvtzgXXD2Y,130,140,validate
chiseling stone,th-5clHlvS8,96,106,validate
flint knapping,th1Pc15DQdg,290,300,validate
marriage proposal,th4K1R-foLI,86,96,validate
threading needle,thBRjFSG-Jw,38,48,validate
playing bass guitar,thEEsipDYgg,376,386,validate
chiseling stone,thIC9VZTqqk,0,10,validate
looking at phone,thPM7PNSUKo,109,119,validate
putting on shoes,thd6iaeb85c,105,115,validate
making sushi,thfwtgk3-nI,237,247,validate
drooling,tholEnVU9xg,3,13,validate
peeling apples,thvQB_shJMs,48,58,validate
shearing sheep,thxsxF2XEM4,19,29,validate
running on treadmill,tiAB5rOUjCE,105,115,validate
playing controller,tiNSoBHrBHI,187,197,validate
land sailing,tihMk9UfhZ8,49,59,validate
sign language interpreting,timdem2udzY,4,14,validate
using a paint roller,tis82CPJr0g,33,43,validate
feeding fish,tiwO3zm69AQ,0,10,validate
lock picking,tiz2DPtXpUE,7,17,validate
washing feet,tjLY0u9t4A8,445,455,validate
breading or breadcrumbing,tjPRySYtfFw,42,52,validate
waving hand,tjS90ro9i2Y,83,93,validate
gold panning,tjgvujq2qaw,114,124,validate
using circular saw,tjizTFvGRfA,62,72,validate
marching,tju8aMWmkZY,1027,1037,validate
tie dying,tk5jpJ1mIEM,135,145,validate
counting money,tk6MVF7dmrI,74,84,validate
playing darts,tk9o7F0YUbM,4,14,validate
directing traffic,tkMWlwTTLDc,21,31,validate
barbequing,tkfRnblRGEg,15,25,validate
finger snapping,tkfd20IoW2I,20,30,validate
flying kite,tkwXskCyJsQ,6,16,validate
washing hands,tlLhXEm9WSo,94,104,validate
clay pottery making,tlcDmDuSxPQ,345,355,validate
building lego,tlcITftTQ18,4,14,validate
canoeing or kayaking,tm0dHHLz9os,241,251,validate
drinking shots,tmSPB4tH1J4,0,10,validate
drinking shots,tmcKDIt8xG4,34,44,validate
using a paint roller,tml1P1qNepk,8,18,validate
rock climbing,tnTqv7GB9F4,22,32,validate
bobsledding,tnb5oU0Fknc,0,10,validate
running on treadmill,tnbxexfRORo,10,20,validate
playing tennis,tndvbo6FkHQ,267,277,validate
putting on shoes,tnqB8LNYC7A,39,49,validate
waving hand,to-ztySWFp4,18,28,validate
rock scissors paper,to1Yi64TrqE,29,39,validate
shaving legs,toMlMB5HMSM,169,179,validate
using a sledge hammer,toVjTSy-AXA,105,115,validate
clay pottery making,tp0YqKWA2FU,164,174,validate
canoeing or kayaking,tp16K6YwUeM,12,22,validate
archery,tp1nDmaXDEc,451,461,validate
crying,tp9y1OViZ54,103,113,validate
washing feet,tpm-b2JBck0,199,209,validate
bobsledding,tpzaXkIxNW4,85,95,validate
tasting beer,tq0P1GYzwXs,4,14,validate
playing cello,tq84uzdGG4Y,132,142,validate
country line dancing,tqF9WkcJv18,21,31,validate
tasting wine,tqIzWmYOgDA,129,139,validate
catching or throwing frisbee,tqNHrRcFxJ4,42,52,validate
threading needle,tqVOcRyF6NI,41,51,validate
docking boat,tqfFU1Y1xXU,73,83,validate
hula hooping,tqxbR2ahk_A,90,100,validate
building cabinet,trBB5DQkDDU,722,732,validate
passing American football (in game),trERlDrfC34,13,23,validate
chiseling wood,trYKiK6a7Lk,2,12,validate
mopping floor,trZKiDZej8w,0,10,validate
weaving basket,trkcnHkYyHg,100,110,validate
base jumping,ts2yPoEsK7M,20,30,validate
repairing puncture,tsiLA0MAx6I,161,171,validate
using a sledge hammer,tt--AVjX6OQ,29,39,validate
threading needle,tt5Ctl4lr_Y,180,190,validate
tossing coin,ttBb9wRNwb8,4,14,validate
archaeological excavation,ttFPEmFMrDk,26,36,validate
using a sledge hammer,ttP2dLXBNno,45,55,validate
chopping meat,ttZPAn3FPH4,23,33,validate
skiing mono,tte1xX1T8xY,28,38,validate
hockey stop,ttgIUebwIJQ,41,51,validate
sled dog racing,tuBDabRznoU,18,28,validate
country line dancing,tuS0SgZA8So,2,12,validate
laying bricks,tuXkTp86hXo,74,84,validate
flipping pancake,tujrCxmtEuU,32,42,validate
shaving legs,tunXNysrOzU,32,42,validate
popping balloons,tv05-kzchL8,493,503,validate
eating doughnuts,tv1-fWSwVX4,27,37,validate
changing gear in car,tv4PrsPQLIs,48,58,validate
scrubbing face,tvJjnoo9D2Y,5,15,validate
setting table,tvVPGkSfMbk,21,31,validate
tiptoeing,tvrH-4k0Xx4,0,10,validate
tiptoeing,tvrKM6PTAFY,2,12,validate
playing pan pipes,twAYOU_mhQ0,33,43,validate
eating burger,twb6i4lqn10,18,28,validate
putting in contact lenses,twdQDE6HEQk,42,52,validate
laying bricks,twokxfqutN0,111,121,validate
archery,tx8cI3D0frw,3,13,validate
scrubbing face,txAKOQVQExE,11,21,validate
cutting orange,txLQgmR0zSw,64,74,validate
karaoke,txOaMSFjro0,46,56,validate
gold panning,txQ5BGjJz6w,107,117,validate
feeding fish,txpv4Dh7S6w,105,115,validate
sled dog racing,ty-OU-gmejA,161,171,validate
bottling,tyCCZxFQn8k,9,19,validate
fixing bicycle,tyHE4ovE1fY,11,21,validate
laying bricks,tyR02wi0Uxo,14,24,validate
flying kite,tyWN_4AnjQI,62,72,validate
hand washing clothes,ty__jh0gWrY,49,59,validate
popping balloons,tydMwqNaIlY,29,39,validate
putting in contact lenses,tz64Lh8keas,3,13,validate
punching person (boxing),tz69dENtJ4k,7,17,validate
bench pressing,tz6o3r6Jt74,27,37,validate
playing field hockey,tzEA2osbDVc,22,32,validate
pinching,tzESH0so_fw,10,20,validate
scrubbing face,tzEmzS4jBVY,183,193,validate
playing basketball,tzKpDKYRe-c,0,10,validate
making horseshoes,tzZuwrReIfU,647,657,validate
whistling,tzgEoLzwRDo,5,15,validate
chiseling wood,u-3qXwaqZu0,122,132,validate
headbanging,u-P3FSNrkHc,1,11,validate
huddling,u-QbwplDdKA,0,10,validate
eating watermelon,u-SDuZWgpzY,22,32,validate
shearing sheep,u-UYXFNiyvA,50,60,validate
playing ocarina,u-W3LTbvqRM,5,15,validate
grooming horse,u-fpKczWxBc,16,26,validate
threading needle,u-xWKSizi6A,21,31,validate
cheerleading,u-zvyadJPLw,160,170,validate
playing netball,u01Q71wkpW0,3,13,validate
shaving head,u08x3_FqoB4,42,52,validate
tossing coin,u0CEveeuyow,3,13,validate
wading through mud,u0OCthfTNSA,135,145,validate
directing traffic,u0SlcFpSjxs,14,24,validate
windsurfing,u0UnDkMjA4E,23,33,validate
scrubbing face,u0jktM2-S1c,27,37,validate
cutting pineapple,u0mAP_N3mzc,138,148,validate
playing chess,u0uHBzHObu0,816,826,validate
marching,u1HJFwCBYP8,27,37,validate
eating burger,u1isSRmaqYA,96,106,validate
gold panning,u1nwH538ZxQ,30,40,validate
sticking tongue out,u265_k2yOf4,2,12,validate
changing gear in car,u2LZyFIybaM,30,40,validate
using circular saw,u2Q5Iyahi88,81,91,validate
rock climbing,u2Vq1eyH07Y,106,116,validate
washing feet,u2XBNl_CjZY,13,23,validate
repairing puncture,u2_MLqLlVhs,208,218,validate
swimming backstroke,u2aNYQdwgCc,7,17,validate
skateboarding,u2c41F6VfP0,29,39,validate
putting in contact lenses,u2iwgb5-DTs,19,29,validate
pinching,u2uEnPK5gYc,29,39,validate
shearing sheep,u3-vVPTV8QM,0,10,validate
air drumming,u3VA6D9GTP8,3,13,validate
washing hair,u45RTI0vrN0,255,265,validate
sign language interpreting,u4_f6G0QUFs,154,164,validate
canoeing or kayaking,u52KDFS4BBw,21,31,validate
using circular saw,u54teUaL85c,13,23,validate
squat,u58Zajygm9A,0,10,validate
sticking tongue out,u5JA6aViHVA,54,64,validate
building shed,u5VKQkSqvgo,2,12,validate
eating watermelon,u5bIXYsAXCA,0,10,validate
eating doughnuts,u5sgIw7J82g,5,15,validate
contact juggling,u5t0vzBOM3U,20,30,validate
eating burger,u6EPN-6IW1s,10,20,validate
climbing ladder,u6SKVk_-uCw,13,23,validate
golf chipping,u6fVOGaKDkw,4,14,validate
using circular saw,u6gfB4rKNYc,17,27,validate
scrapbooking,u6kVulNJMaY,31,41,validate
making a sandwich,u73J4T-OSnI,98,108,validate
jogging,u7HZsK1pkRY,23,33,validate
putting in contact lenses,u7SocpmuZy0,130,140,validate
popping balloons,u7UgSCLZmxM,0,10,validate
sausage making,u7V2i9rKM4E,19,29,validate
stomping grapes,u7YszByudeM,7,17,validate
country line dancing,u7oMrflWIb0,174,184,validate
repairing puncture,u7rdFSOd5Gg,176,186,validate
shearing sheep,u7sSOVsrkFg,265,275,validate
eating burger,u8-Urqna01o,19,29,validate
shuffling cards,u8AqaYWc0f0,1,11,validate
holding snake,u8HpoLmnYwA,29,39,validate
repairing puncture,u8lQw7vLQ44,189,199,validate
contact juggling,u8nnLxlWGOQ,3,13,validate
shooting goal (soccer),u8qcar0Q6c8,60,70,validate
riding or walking with horse,u9VegdiX0Kw,113,123,validate
parkour,u9bKX3khN4U,89,99,validate
biking through snow,u9fiCsRyYtg,1,11,validate
making sushi,u9luuU4_GYY,171,181,validate
sausage making,u9tlrJMCCPI,48,58,validate
riding elephant,u9vLZUeC8vs,59,69,validate
pushing car,u9yrvn4XCsI,3,13,validate
geocaching,uA5G5F3TwyI,154,164,validate
playing darts,uAVEFlDXYkU,3,13,validate
changing gear in car,uAavYOieQ8A,315,325,validate
playing tennis,uAeiGzCHI_o,44,54,validate
shooting goal (soccer),uAsnG9J19wQ,0,10,validate
tasting wine,uAuNikHylsQ,32,42,validate
using puppets,uBAJyGVwH-c,240,250,validate
using circular saw,uBBCUrSOa8U,39,49,validate
playing field hockey,uBDkYHTMtHI,22,32,validate
squat,uBhp82KUzVE,58,68,validate
capsizing,uBuksoemLJk,61,71,validate
archaeological excavation,uBuxRXsapMo,21,31,validate
marriage proposal,uBwpbfYOUpU,126,136,validate
ripping paper,uC2OXU67U5M,13,23,validate
steer roping,uCG2QiSYBGU,6,16,validate
biking through snow,uCeR_ljTnT4,54,64,validate
waxing chest,uCtWHD1YjFs,4,14,validate
alligator wrestling,uD-Z6u1bP1A,18,28,validate
massaging legs,uD2JnBA9QGM,63,73,validate
popping balloons,uD3bw42y63U,28,38,validate
biking through snow,uD6fLgeQ7f8,74,84,validate
eating doughnuts,uDDeabsWf2k,76,86,validate
passing American football (in game),uDH8F4gOCzg,16,26,validate
shaving head,uDOCgbz9jFg,116,126,validate
changing gear in car,uDY1ky3Tf_c,189,199,validate
mushroom foraging,uDeOQ9KGniQ,25,35,validate
playing harp,uDfBZ5pwX5k,42,52,validate
applying cream,uDz1snb-IgY,127,137,validate
archaeological excavation,uE6-i57mZDY,115,125,validate
directing traffic,uE8XFVrUCcM,3,13,validate
using a paint roller,uEU3cEzCluQ,7,17,validate
archery,uEhwGqh50s4,600,610,validate
pushing car,uEiip6NiKIs,53,63,validate
calculating,uErR1xKLymI,182,192,validate
sled dog racing,uF0vORI_urc,8,18,validate
singing,uF8VqP9zARM,101,111,validate
country line dancing,uF9xHODHpR4,123,133,validate
counting money,uFBXJaonS6E,443,453,validate
pushing wheelbarrow,uFGoZJesM8Q,5,15,validate
playing dominoes,uFWwglVac5U,35,45,validate
counting money,uFd2q7NsNjU,30,40,validate
ice swimming,uFqdfzt1zg8,25,35,validate
waxing legs,uFrmjotXMMQ,123,133,validate
golf putting,uG6lqi5cdyY,122,132,validate
testifying,uGZgejOB98E,0,10,validate
tasting wine,uGs-3pQvfUg,204,214,validate
setting table,uGtKmSW9CN4,19,29,validate
land sailing,uH4o3DzUYRo,54,64,validate
using bagging machine,uHAAM-VV4Ac,50,60,validate
calculating,uHBBszMuHsU,425,435,validate
flying kite,uHERxfY_li8,71,81,validate
shooting off fireworks,uHfyWcbkCf0,8,18,validate
clay pottery making,uHkTO2RJ5XY,0,10,validate
canoeing or kayaking,uHm_ZNfxlKg,11,21,validate
assembling computer,uHzSusi9s2A,128,138,validate
waving hand,uICK6PNKpw4,0,10,validate
sled dog racing,uIJ_LuFuplM,0,10,validate
washing hair,uIQFLN9pdx0,69,79,validate
bobsledding,uIoKO7XSYqA,237,247,validate
carrying baby,uIqtUqWnS54,21,31,validate
playing netball,uJ0xzUF5Bh0,49,59,validate
golf putting,uJ43Z1XiGH8,5,15,validate
building shed,uJFDTJ9uCRo,0,10,validate
changing gear in car,uJQJ4KCQmFA,4,14,validate
adjusting glasses,uJ_G_GhrIGs,2,12,validate
laying stone,uJfmqeqA184,9,19,validate
steer roping,uK5n-o1aL0Y,32,42,validate
talking on cell phone,uKaCPP74Jkk,36,46,validate
robot dancing,uL1NkENtRTg,186,196,validate
pumping fist,uLGOEe6rSk4,74,84,validate
playing pan pipes,uLRGBnec9aE,118,128,validate
flipping pancake,uLeb09CGOUA,0,10,validate
ice swimming,uLf35Lrt0NI,35,45,validate
sucking lolly,uLfnxiRdYZ4,14,24,validate
making a cake,uLgSkfFIVYs,19,29,validate
biking through snow,uLlqNMbogn0,4,14,validate
making snowman,uLnsz65ok80,120,130,validate
making a sandwich,uLq4rDngZeI,1,11,validate
windsurfing,uM1TwfHvAY8,82,92,validate
adjusting glasses,uMBNRD3cTIk,3,13,validate
playing controller,uMqOT3WjQ64,103,113,validate
pumping fist,uNho0D6_SpE,4,14,validate
calculating,uOINNHD54TQ,241,251,validate
pumping gas,uOVJAcLHBYc,144,154,validate
lock picking,uOacNkOgA5c,71,81,validate
archaeological excavation,uOcDqFvsOK8,139,149,validate
tie dying,uOcQUdURDEc,208,218,validate
tossing coin,uOcjV7uGvbg,4,14,validate
pushing wheelbarrow,uOdISU5mfx8,12,22,validate
biking through snow,uOzi6ey26oA,312,322,validate
clam digging,uP_O1NRWJ3g,30,40,validate
applying cream,uPb_hdd_Kyk,378,388,validate
